patch_path,case_id,scanner,label
data/processed/patches/Aperio-CS2/positive/126_pos_005.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_011.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_035.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_002.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_009.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/111_pos_001.png,111,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_037.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_008.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_016.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_002.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_004.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/146_pos_002.png,146,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_000.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_014.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_028.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_029.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_015.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_001.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_005.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_035.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_003.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_017.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_036.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/111_pos_000.png,111,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_008.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_003.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_020.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_034.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/104_pos_002.png,104,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_010.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_004.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_000.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_013.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_030.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/143_pos_016.png,143,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/143_pos_002.png,143,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_007.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_032.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_007.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_031.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_023.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_001.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/101_pos_003.png,101,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/146_pos_007.png,146,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_039.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_005.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/101_pos_002.png,101,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_000.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_014.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_030.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_033.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_031.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_012.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_019.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_001.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/126_pos_003.png,126,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/144_pos_019.png,144,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/103_pos_009.png,103,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/143_pos_001.png,143,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/118_pos_010.png,118,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_033.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_031.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_019.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_032.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_026.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_010.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_002.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_020.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/101_pos_000.png,101,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_006.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_013.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/101_pos_001.png,101,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_021.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/114_pos_003.png,114,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_011.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/113_pos_033.png,113,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_018.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_030.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_032.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/143_pos_000.png,143,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/144_pos_018.png,144,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/103_pos_008.png,103,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/144_pos_024.png,144,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_012.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_003.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_006.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_041.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_000.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_017.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_002.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_003.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_016.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_057.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_043.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_014.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_080.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_001.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_005.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_015.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_052.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_011.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/129_pos_004.png,129,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/106_pos_042.png,106,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_007.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_006.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_010.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/142_pos_020.png,142,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/142_pos_008.png,142,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_053.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_028.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_004.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_014.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_000.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_001.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_081.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_015.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_042.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_056.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_002.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_003.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_016.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_001.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_015.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/121_pos_040.png,121,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_002.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_007.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_013.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_005.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_000.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_039.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/115_pos_009.png,115,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_008.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_017.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_000.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_068.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_001.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_054.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_003.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_017.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_006.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_002.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_045.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_012.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_010.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_004.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_011.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/106_pos_040.png,106,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/120_pos_011.png,120,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_044.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_003.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_007.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_016.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_082.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_002.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_055.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_041.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_000.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_001.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_016.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_002.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_009.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_038.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_004.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_001.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_028.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_000.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_014.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_022.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_011.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_006.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_012.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_045.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_051.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_005.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_079.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_004.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_011.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_086.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_003.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_013.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/120_pos_001.png,120,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_054.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/110_pos_009.png,110,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_003.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/129_pos_002.png,129,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_001.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/106_pos_045.png,106,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_000.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/129_pos_003.png,129,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_002.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_055.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/120_pos_000.png,120,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_006.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_013.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_010.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_005.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_078.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_004.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_050.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_038.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_044.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_018.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_007.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_024.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_023.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_015.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_010.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_004.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_001.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_029.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_009.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_012.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_017.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_003.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_011.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_005.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_052.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_046.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_006.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_085.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_005.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_004.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_000.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/120_pos_002.png,120,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/131_pos_057.png,131,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/129_pos_001.png,129,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_000.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_002.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_003.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_001.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/129_pos_000.png,129,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/145_pos_001.png,145,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_005.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_004.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_010.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_007.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_013.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_047.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/147_pos_008.png,147,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_053.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_004.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_010.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_002.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_016.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_008.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_005.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_033.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_022.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_027.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/130_pos_009.png,130,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/115_pos_003.png,115,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_002.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_036.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/147_pos_005.png,147,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_022.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_076.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_009.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_020.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_008.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/142_pos_000.png,142,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/105_pos_004.png,105,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/110_pos_006.png,110,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_082.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_018.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_041.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/150_pos_026.png,150,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/123_pos_040.png,123,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/135_pos_019.png,135,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/105_pos_005.png,105,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/142_pos_001.png,142,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/136_pos_042.png,136,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/102_pos_021.png,102,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_020.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/140_pos_008.png,140,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_077.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_023.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_037.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/147_pos_004.png,147,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_003.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_017.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_023.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_010.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_032.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_021.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/137_pos_006.png,137,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_030.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/112_pos_018.png,112,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/149_pos_009.png,149,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/109_pos_001.png,109,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/115_pos_000.png,115,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_021.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/139_pos_035.png,139,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_049.png,134,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/125_pos_008.png,125,Aperio-CS2,1
data/processed/patches/Aperio-CS2/positive/134_pos_075.png,134,Aperio-CS2,1
